customer_id,gender,senior_citizen,partner,dependents,tenure_months,contract_type,paperless_billing,payment_method,internet_service,online_security,tech_support,customer_service_calls,monthly_charges,total_charges,churn
CUST_0221,Female,1,No,No,58,Two-Year,Yes,Credit Card (automatic),Fiber Optic,Yes,No,1,81.89,4909.6,0
CUST_0222,Female,0,Yes,No,71,Two-Year,Yes,Credit Card (automatic),DSL,Yes,Yes,0,65.49,4860.21,0
CUST_0223,Male,0,Yes,Yes,68,Two-Year,Yes,Mailed Check,No,No internet service,No internet service,1,21.96,1463.08,0
CUST_0224,Female,0,No,No,27,Month-to-Month,No,Electronic Check,Fiber Optic,Yes,Yes,3,91.38,2475.99,0
CUST_0225,Female,0,No,No,17,One-Year,No,Credit Card (automatic),Fiber Optic,Yes,No,4,87.08,1450.41,0
CUST_0226,Female,0,Yes,No,70,Two-Year,Yes,Credit Card (automatic),DSL,Yes,No,3,60.59,4189.93,0
CUST_0227,Male,0,Yes,No,36,One-Year,Yes,Electronic Check,DSL,Yes,Yes,1,69.08,2481.05,0
CUST_0228,Female,0,No,No,36,One-Year,No,Credit Card (automatic),DSL,No,No,2,41.78,1547.82,0
CUST_0229,Female,0,Yes,No,2,Two-Year,No,Credit Card (automatic),DSL,No,No,0,46.98,90.64,0
CUST_0230,Female,0,Yes,Yes,7,Month-to-Month,Yes,Mailed Check,No,No internet service,No internet service,2,23.17,156.63,0
CUST_0231,Male,0,Yes,No,32,Month-to-Month,Yes,Credit Card (automatic),Fiber Optic,Yes,Yes,1,92.66,2876.72,0
CUST_0232,Female,0,No,No,5,Month-to-Month,No,Mailed Check,DSL,No,No,0,46.65,222.83,0
CUST_0233,Female,0,Yes,No,53,Month-to-Month,Yes,Bank Transfer (automatic),Fiber Optic,No,Yes,1,80.08,4305.13,0
CUST_0234,Female,0,Yes,Yes,32,Two-Year,No,Electronic Check,Fiber Optic,Yes,Yes,1,87.03,2698.59,0
CUST_0235,Male,1,No,No,47,One-Year,Yes,Electronic Check,Fiber Optic,No,Yes,2,75.35,3519.33,0
CUST_0236,Female,0,No,Yes,25,Month-to-Month,No,Bank Transfer (automatic),Fiber Optic,No,No,3,70.62,1798.27,0
CUST_0237,Female,0,No,No,1,One-Year,Yes,Electronic Check,DSL,No,Yes,4,63.09,62.77,0
CUST_0238,Male,0,Yes,No,68,One-Year,Yes,Bank Transfer (automatic),Fiber Optic,Yes,No,1,78.13,5528.55,0
CUST_0239,Male,0,No,No,2,Month-to-Month,Yes,Credit Card (automatic),Fiber Optic,No,No,1,66.78,137.16,0
CUST_0240,Female,0,Yes,Yes,11,One-Year,No,Electronic Check,Fiber Optic,Yes,No,0,83.2,894.43,1
CUST_0241,Male,0,Yes,Yes,5,Month-to-Month,No,Electronic Check,Fiber Optic,No,No,3,70.15,337.79,0
CUST_0242,Female,0,No,No,39,Two-Year,No,Bank Transfer (automatic),DSL,Yes,Yes,0,70.14,2843.36,0
CUST_0243,Female,0,Yes,No,13,Month-to-Month,No,Electronic Check,DSL,Yes,No,1,59.07,759.99,0
CUST_0244,Female,0,Yes,Yes,15,Month-to-Month,Yes,Credit Card (automatic),No,No internet service,No internet service,2,19.93,295.44,0
CUST_0245,Male,0,Yes,Yes,12,Month-to-Month,Yes,Mailed Check,DSL,Yes,Yes,1,69.55,860.47,0
CUST_0246,Male,0,Yes,Yes,8,Month-to-Month,No,Bank Transfer (automatic),DSL,Yes,No,1,52.49,399.32,0
CUST_0247,Female,0,Yes,No,57,One-Year,No,Electronic Check,Fiber Optic,No,No,1,68.33,3875.77,0
CUST_0248,Male,0,No,No,3,Month-to-Month,Yes,Electronic Check,DSL,No,No,1,50.05,153.37,1
CUST_0249,Female,0,Yes,No,32,One-Year,Yes,Electronic Check,Fiber Optic,Yes,No,1,83.89,2778.08,0
CUST_0250,Male,0,Yes,No,69,One-Year,Yes,Electronic Check,No,No internet service,No internet service,0,21.12,1513.42,0
CUST_0251,Male,0,Yes,Yes,53,One-Year,Yes,Mailed Check,No,No internet service,No internet service,0,18.5,977.13,0
CUST_0252,Male,0,No,No,3,Month-to-Month,No,Bank Transfer (automatic),No,No internet service,No internet service,2,18.5,57.43,0
CUST_0253,Female,1,No,No,20,Month-to-Month,No,Electronic Check,Fiber Optic,No,No,2,65.7,1253.0,1
CUST_0254,Female,0,Yes,No,17,One-Year,Yes,Electronic Check,Fiber Optic,Yes,Yes,4,86.66,1444.55,0
CUST_0255,Male,0,No,No,71,Two-Year,No,Mailed Check,No,No internet service,No internet service,0,18.92,1277.56,0
CUST_0256,Male,0,Yes,No,32,One-Year,Yes,Credit Card (automatic),DSL,Yes,Yes,1,67.44,2085.9,0
CUST_0257,Male,0,Yes,No,33,Two-Year,Yes,Bank Transfer (automatic),DSL,No,Yes,2,57.74,1948.24,0
CUST_0258,Female,0,Yes,No,9,Month-to-Month,No,Electronic Check,Fiber Optic,Yes,No,1,86.14,736.84,1
CUST_0259,Male,0,Yes,Yes,33,One-Year,Yes,Credit Card (automatic),No,No internet service,No internet service,0,18.5,611.91,0
CUST_0260,Female,0,Yes,Yes,55,Month-to-Month,Yes,Credit Card (automatic),DSL,No,No,0,50.0,2726.35,0
CUST_0261,Female,0,No,No,20,Month-to-Month,No,Electronic Check,Fiber Optic,No,No,3,72.06,1386.85,0
CUST_0262,Female,0,Yes,No,43,Two-Year,No,Bank Transfer (automatic),No,No internet service,No internet service,4,25.69,1125.18,0
CUST_0263,Male,0,No,No,67,One-Year,No,Mailed Check,Fiber Optic,No,No,1,65.44,4469.15,0
CUST_0264,Female,0,Yes,Yes,41,One-Year,No,Credit Card (automatic),DSL,Yes,Yes,3,73.69,3089.68,0
CUST_0265,Male,0,Yes,Yes,40,Month-to-Month,Yes,Mailed Check,DSL,Yes,No,2,54.3,2229.62,0
CUST_0266,Male,0,Yes,No,12,Month-to-Month,Yes,Credit Card (automatic),DSL,No,No,3,41.82,492.56,0
CUST_0267,Female,0,No,No,65,Two-Year,No,Electronic Check,Fiber Optic,Yes,Yes,5,93.76,6395.54,0
CUST_0268,Female,0,Yes,Yes,36,One-Year,Yes,Mailed Check,DSL,No,No,0,41.61,1433.99,0
CUST_0269,Male,0,No,No,1,Month-to-Month,Yes,Credit Card (automatic),DSL,No,Yes,2,58.72,59.59,0
CUST_0270,Male,0,Yes,No,23,Month-to-Month,Yes,Credit Card (automatic),DSL,No,No,1,48.36,1164.64,0
CUST_0271,Female,0,Yes,No,67,Two-Year,No,Bank Transfer (automatic),No,No internet service,No internet service,0,21.98,1432.06,0
CUST_0272,Male,0,Yes,No,28,One-Year,Yes,Credit Card (automatic),Fiber Optic,No,Yes,0,81.77,2238.76,1
CUST_0273,Female,0,Yes,Yes,69,One-Year,No,Bank Transfer (automatic),No,No internet service,No internet service,2,24.72,1718.64,0
CUST_0274,Female,0,Yes,No,32,One-Year,Yes,Bank Transfer (automatic),Fiber Optic,No,Yes,3,83.71,2754.06,0
CUST_0275,Male,0,Yes,No,26,Month-to-Month,Yes,Mailed Check,DSL,No,No,1,44.42,1135.16,0
CUST_0276,Male,0,No,No,22,One-Year,No,Mailed Check,Fiber Optic,Yes,No,2,81.49,1853.16,1
CUST_0277,Male,0,Yes,No,26,One-Year,Yes,Mailed Check,Fiber Optic,No,No,1,66.46,1683.21,0
CUST_0278,Female,0,No,Yes,25,Two-Year,Yes,Bank Transfer (automatic),DSL,Yes,Yes,3,65.14,1689.47,0
CUST_0279,Female,0,Yes,Yes,37,One-Year,No,Mailed Check,Fiber Optic,No,No,3,68.18,2460.34,1
CUST_0280,Male,0,No,No,51,Month-to-Month,No,Electronic Check,No,No internet service,No internet service,2,18.5,954.58,0
CUST_0281,Female,0,No,No,52,One-Year,Yes,Electronic Check,Fiber Optic,No,No,0,65.4,3352.44,0
CUST_0282,Female,0,Yes,No,52,Month-to-Month,Yes,Credit Card (automatic),No,No internet service,No internet service,0,18.5,944.86,0
CUST_0283,Male,0,Yes,Yes,34,Month-to-Month,Yes,Electronic Check,DSL,No,No,2,49.3,1651.73,0
CUST_0284,Female,0,No,No,17,Month-to-Month,Yes,Electronic Check,DSL,No,No,1,41.77,710.03,1
CUST_0285,Male,1,No,No,59,One-Year,Yes,Mailed Check,Fiber Optic,Yes,No,1,85.3,5206.35,0
CUST_0286,Male,0,Yes,No,54,Two-Year,Yes,Electronic Check,Fiber Optic,No,Yes,1,79.44,4401.0,0
CUST_0287,Male,0,Yes,No,53,Month-to-Month,Yes,Mailed Check,Fiber Optic,Yes,No,1,82.76,4364.06,0
CUST_0288,Male,0,No,No,29,Two-Year,Yes,Electronic Check,DSL,Yes,No,0,53.74,1524.51,0
CUST_0289,Male,0,Yes,No,49,Two-Year,Yes,Electronic Check,DSL,Yes,Yes,3,69.78,3540.36,0
CUST_0290,Male,0,No,Yes,44,Two-Year,Yes,Credit Card (automatic),DSL,No,No,2,54.11,2468.98,0
CUST_0291,Female,0,Yes,Yes,26,Two-Year,No,Bank Transfer (automatic),No,No internet service,No internet service,1,18.5,478.77,0
CUST_0292,Female,0,Yes,No,16,One-Year,No,Electronic Check,DSL,No,No,0,43.83,715.01,0
CUST_0293,Female,0,No,No,45,Two-Year,Yes,Bank Transfer (automatic),Fiber Optic,No,No,2,65.25,2897.86,0
CUST_0294,Male,0,No,No,72,One-Year,No,Bank Transfer (automatic),Fiber Optic,No,No,0,74.4,5168.83,0
CUST_0295,Male,0,Yes,No,49,One-Year,No,Bank Transfer (automatic),No,No internet service,No internet service,0,25.04,1205.06,0
CUST_0296,Male,0,Yes,Yes,71,Two-Year,Yes,Mailed Check,Fiber Optic,Yes,No,1,78.27,5658.36,0
CUST_0297,Female,0,No,No,15,Month-to-Month,Yes,Electronic Check,DSL,No,No,1,44.37,683.48,0
CUST_0298,Female,0,No,No,37,Month-to-Month,Yes,Bank Transfer (automatic),Fiber Optic,Yes,No,3,83.68,3205.04,1
CUST_0299,Male,0,Yes,Yes,49,Two-Year,Yes,Mailed Check,Fiber Optic,No,No,0,70.27,3277.17,0
CUST_0300,Male,0,No,No,58,One-Year,Yes,Electronic Check,DSL,No,No,1,41.3,2392.14,0
CUST_0301,Female,0,No,No,4,Month-to-Month,No,Mailed Check,DSL,No,No,1,41.13,160.8,0
CUST_0302,Male,0,No,No,38,Month-to-Month,No,Credit Card (automatic),DSL,No,Yes,0,52.07,2015.06,0
CUST_0303,Male,0,No,No,20,One-Year,No,Mailed Check,DSL,Yes,No,1,61.1,1190.88,0
CUST_0304,Female,0,Yes,Yes,43,One-Year,No,Electronic Check,Fiber Optic,Yes,No,1,84.65,3664.08,0
CUST_0305,Female,0,No,No,71,Two-Year,No,Credit Card (automatic),Fiber Optic,No,No,1,76.67,5558.95,0
CUST_0306,Male,0,No,No,67,Month-to-Month,Yes,Credit Card (automatic),DSL,Yes,No,2,52.97,3644.84,0
CUST_0307,Male,0,Yes,Yes,51,Two-Year,Yes,Mailed Check,DSL,No,No,4,46.2,2301.88,0
CUST_0308,Female,0,Yes,No,54,Month-to-Month,Yes,Mailed Check,Fiber Optic,No,Yes,1,82.54,4273.45,0
CUST_0309,Male,0,Yes,No,27,Month-to-Month,No,Bank Transfer (automatic),DSL,No,No,0,46.49,1219.92,0
CUST_0310,Male,0,No,No,22,Month-to-Month,Yes,Electronic Check,DSL,Yes,No,1,59.44,1320.64,1
CUST_0311,Male,0,Yes,Yes,6,Month-to-Month,No,Bank Transfer (automatic),Fiber Optic,No,Yes,0,94.79,542.6,1
CUST_0312,Male,0,No,No,59,Two-Year,No,Credit Card (automatic),DSL,No,No,1,57.63,3284.18,0
CUST_0313,Male,0,No,No,65,Month-to-Month,Yes,Mailed Check,DSL,No,Yes,2,58.44,3986.81,0
CUST_0314,Female,0,No,No,42,One-Year,Yes,Electronic Check,Fiber Optic,Yes,No,0,88.46,3671.6,0
CUST_0315,Male,0,No,Yes,5,Month-to-Month,No,Electronic Check,DSL,Yes,No,0,53.55,267.66,0
CUST_0316,Male,0,No,No,61,Two-Year,Yes,Bank Transfer (automatic),DSL,No,No,0,44.6,2587.56,0
CUST_0317,Female,0,Yes,No,48,Month-to-Month,Yes,Electronic Check,No,No internet service,No internet service,3,18.5,896.16,0
CUST_0318,Female,0,No,No,26,Month-to-Month,No,Mailed Check,DSL,Yes,No,2,58.01,1481.91,0
CUST_0319,Female,0,Yes,Yes,55,Two-Year,No,Mailed Check,Fiber Optic,Yes,No,6,84.1,4639.47,0
CUST_0320,Female,0,No,No,22,Two-Year,Yes,Electronic Check,Fiber Optic,No,Yes,1,91.2,2011.64,0
CUST_0321,Male,0,Yes,No,3,One-Year,No,Mailed Check,No,No internet service,No internet service,2,18.5,58.09,0
CUST_0322,Female,0,No,No,60,Two-Year,Yes,Mailed Check,No,No internet service,No internet service,2,25.3,1482.82,0
CUST_0323,Male,0,No,No,49,Month-to-Month,No,Bank Transfer (automatic),Fiber Optic,Yes,No,0,80.35,3964.88,0
CUST_0324,Female,1,No,No,16,One-Year,No,Electronic Check,Fiber Optic,No,No,0,67.77,1071.48,1
CUST_0325,Male,0,Yes,No,24,One-Year,Yes,Electronic Check,DSL,No,Yes,2,56.06,1334.95,0
CUST_0326,Female,0,Yes,Yes,12,Two-Year,Yes,Credit Card (automatic),DSL,No,Yes,1,64.92,744.42,0
CUST_0327,Female,0,No,No,59,One-Year,No,Bank Transfer (automatic),Fiber Optic,No,Yes,0,74.16,4457.9,0
CUST_0328,Male,0,Yes,Yes,27,Two-Year,Yes,Credit Card (automatic),DSL,No,No,2,46.81,1225.36,0
CUST_0329,Female,0,No,No,40,One-Year,Yes,Electronic Check,Fiber Optic,No,Yes,3,86.5,3449.1,0
CUST_0330,Female,0,Yes,No,45,Two-Year,Yes,Electronic Check,Fiber Optic,Yes,No,2,78.13,3492.74,0
CUST_0331,Female,0,No,No,37,One-Year,Yes,Bank Transfer (automatic),Fiber Optic,Yes,No,0,84.13,3102.89,1
CUST_0332,Male,0,Yes,Yes,6,Month-to-Month,No,Credit Card (automatic),DSL,Yes,No,0,54.11,320.62,0
CUST_0333,Female,0,No,No,59,One-Year,Yes,Credit Card (automatic),DSL,No,Yes,1,64.85,3727.58,0
CUST_0334,Male,0,No,Yes,24,Month-to-Month,Yes,Credit Card (automatic),DSL,No,No,0,39.84,951.26,0
CUST_0335,Male,0,Yes,Yes,54,Two-Year,Yes,Electronic Check,Fiber Optic,No,No,2,72.32,3728.07,0
CUST_0336,Male,0,Yes,Yes,1,Month-to-Month,No,Credit Card (automatic),No,No internet service,No internet service,2,18.5,20.0,0
CUST_0337,Male,0,Yes,Yes,58,Two-Year,Yes,Credit Card (automatic),Fiber Optic,Yes,Yes,0,93.44,5573.89,0
CUST_0338,Female,0,No,No,9,Month-to-Month,Yes,Electronic Check,DSL,Yes,No,0,55.84,519.79,0
CUST_0339,Male,0,No,No,19,Two-Year,No,Mailed Check,DSL,No,No,2,49.44,959.59,0
CUST_0340,Female,0,No,No,2,Month-to-Month,Yes,Bank Transfer (automatic),Fiber Optic,No,Yes,1,82.78,167.75,1
CUST_0341,Male,0,No,No,8,Month-to-Month,Yes,Electronic Check,Fiber Optic,No,No,1,64.38,531.07,1
CUST_0342,Male,0,Yes,No,37,Two-Year,No,Mailed Check,No,No internet service,No internet service,2,21.53,766.96,0
CUST_0343,Male,0,Yes,No,29,Month-to-Month,No,Credit Card (automatic),DSL,No,No,1,46.13,1341.15,0
CUST_0344,Male,0,Yes,No,5,Month-to-Month,No,Credit Card (automatic),Fiber Optic,Yes,Yes,0,98.21,472.21,1
CUST_0345,Male,0,Yes,Yes,57,One-Year,Yes,Credit Card (automatic),No,No internet service,No internet service,0,21.39,1253.11,0
CUST_0346,Male,0,No,No,18,One-Year,Yes,Mailed Check,Fiber Optic,No,Yes,1,75.97,1370.27,1
CUST_0347,Female,0,No,No,23,Month-to-Month,Yes,Mailed Check,Fiber Optic,No,Yes,1,86.76,2057.34,0
CUST_0348,Male,0,Yes,No,31,Month-to-Month,No,Bank Transfer (automatic),DSL,No,No,0,49.62,1584.22,0
CUST_0349,Male,0,No,No,6,One-Year,No,Mailed Check,DSL,No,No,2,47.14,281.88,1
CUST_0350,Male,0,No,No,52,One-Year,Yes,Electronic Check,Fiber Optic,No,No,1,71.21,3701.76,0
CUST_0351,Female,0,Yes,No,72,Month-to-Month,Yes,Bank Transfer (automatic),Fiber Optic,No,No,2,71.55,4908.58,0
CUST_0352,Female,0,Yes,No,57,Two-Year,Yes,Electronic Check,DSL,No,Yes,2,61.68,3524.03,0
CUST_0353,Male,0,Yes,Yes,2,Month-to-Month,Yes,Electronic Check,DSL,No,No,1,50.5,102.79,1
CUST_0354,Male,0,No,No,48,Two-Year,Yes,Electronic Check,No,No internet service,No internet service,1,22.19,1036.75,0
CUST_0355,Male,0,No,No,37,One-Year,No,Credit Card (automatic),DSL,No,Yes,3,59.6,2312.49,0
CUST_0356,Female,0,No,No,17,One-Year,No,Electronic Check,DSL,No,No,1,45.86,816.64,0
CUST_0357,Male,0,Yes,No,48,One-Year,No,Mailed Check,Fiber Optic,No,No,1,79.68,3741.58,0
CUST_0358,Male,0,Yes,Yes,36,Two-Year,No,Credit Card (automatic),No,No internet service,No internet service,1,18.5,680.18,0
CUST_0359,Male,0,No,No,37,One-Year,No,Mailed Check,Fiber Optic,Yes,No,1,79.41,2800.08,0
CUST_0360,Male,0,No,No,30,One-Year,No,Electronic Check,DSL,No,Yes,3,53.88,1643.19,0
CUST_0361,Male,0,No,No,48,Two-Year,Yes,Bank Transfer (automatic),No,No internet service,No internet service,2,28.47,1383.51,0
CUST_0362,Female,0,No,No,36,Two-Year,Yes,Electronic Check,DSL,No,Yes,1,56.19,2088.01,0
CUST_0363,Male,0,Yes,Yes,38,Month-to-Month,Yes,Electronic Check,DSL,Yes,No,2,49.06,1827.81,0
CUST_0364,Female,0,No,No,4,One-Year,No,Credit Card (automatic),DSL,No,No,1,41.82,173.6,0
CUST_0365,Male,0,No,No,17,Month-to-Month,No,Electronic Check,No,No internet service,No internet service,1,22.3,392.67,0
CUST_0366,Male,0,Yes,Yes,49,One-Year,Yes,Bank Transfer (automatic),DSL,Yes,Yes,1,69.2,3448.31,0
CUST_0367,Female,0,No,No,31,Month-to-Month,No,Mailed Check,DSL,No,No,4,44.67,1380.94,0
CUST_0368,Male,0,Yes,No,58,One-Year,Yes,Electronic Check,DSL,No,Yes,1,57.9,3397.96,0
CUST_0369,Female,0,Yes,No,2,Month-to-Month,No,Mailed Check,Fiber Optic,Yes,No,1,86.64,177.26,0
CUST_0370,Female,0,Yes,Yes,29,One-Year,No,Electronic Check,DSL,Yes,No,0,60.77,1846.08,0
CUST_0371,Male,0,Yes,No,22,One-Year,No,Mailed Check,Fiber Optic,No,Yes,2,78.82,1668.45,0
CUST_0372,Female,0,Yes,Yes,7,Month-to-Month,No,Bank Transfer (automatic),Fiber Optic,Yes,Yes,3,95.26,654.36,0
CUST_0373,Male,0,Yes,Yes,68,One-Year,Yes,Electronic Check,DSL,No,No,0,51.28,3584.93,0
CUST_0374,Female,0,No,Yes,62,Two-Year,Yes,Bank Transfer (automatic),Fiber Optic,No,Yes,1,82.94,5095.58,0
CUST_0375,Male,1,Yes,No,10,Month-to-Month,Yes,Electronic Check,Fiber Optic,No,Yes,4,79.71,810.85,0
CUST_0376,Female,0,Yes,No,65,One-Year,Yes,Mailed Check,Fiber Optic,Yes,No,2,77.49,4852.06,0
CUST_0377,Male,0,Yes,Yes,58,Two-Year,No,Bank Transfer (automatic),Fiber Optic,No,No,0,71.02,4205.32,0
CUST_0378,Female,0,No,Yes,68,One-Year,Yes,Mailed Check,Fiber Optic,No,No,4,69.22,4788.89,0
CUST_0379,Female,1,Yes,Yes,31,Month-to-Month,Yes,Credit Card (automatic),No,No internet service,No internet service,1,19.15,598.74,0
CUST_0380,Female,0,Yes,No,14,One-Year,No,Bank Transfer (automatic),DSL,No,No,1,45.92,659.93,0
CUST_0381,Female,0,No,Yes,71,Month-to-Month,Yes,Credit Card (automatic),Fiber Optic,No,No,2,67.3,4959.93,0
CUST_0382,Female,0,No,No,39,Two-Year,Yes,Electronic Check,Fiber Optic,Yes,No,2,87.17,3511.58,0
CUST_0383,Female,0,No,No,45,Two-Year,Yes,Credit Card (automatic),DSL,No,No,1,44.72,1937.45,0
CUST_0384,Male,0,No,No,39,One-Year,Yes,Bank Transfer (automatic),DSL,Yes,No,1,64.94,2594.56,0
CUST_0385,Male,0,Yes,No,29,Month-to-Month,Yes,Bank Transfer (automatic),DSL,No,No,2,49.13,1417.61,0
CUST_0386,Male,0,No,No,47,One-Year,Yes,Credit Card (automatic),Fiber Optic,Yes,No,1,81.7,3776.11,0
CUST_0387,Male,0,Yes,Yes,40,One-Year,Yes,Bank Transfer (automatic),Fiber Optic,No,No,0,64.88,2693.73,0
CUST_0388,Male,1,Yes,No,8,Month-to-Month,Yes,Credit Card (automatic),Fiber Optic,No,No,2,72.65,584.66,0
CUST_0389,Female,0,Yes,No,69,Two-Year,No,Bank Transfer (automatic),DSL,Yes,Yes,2,70.89,4892.01,0
CUST_0390,Male,0,No,No,47,Month-to-Month,No,Bank Transfer (automatic),DSL,Yes,No,2,54.2,2619.9,0
CUST_0391,Female,0,Yes,Yes,2,One-Year,Yes,Mailed Check,No,No internet service,No internet service,5,18.5,37.2,0
CUST_0392,Male,0,No,No,44,Month-to-Month,No,Electronic Check,Fiber Optic,No,Yes,2,81.95,3734.89,1
CUST_0393,Male,0,No,No,5,Two-Year,No,Bank Transfer (automatic),DSL,No,No,2,45.94,220.58,0
CUST_0394,Female,1,Yes,Yes,15,Month-to-Month,No,Credit Card (automatic),No,No internet service,No internet service,2,20.64,318.15,0
CUST_0395,Female,0,No,Yes,1,Month-to-Month,Yes,Credit Card (automatic),DSL,No,Yes,4,57.01,55.09,0
CUST_0396,Female,0,No,No,26,Month-to-Month,No,Bank Transfer (automatic),DSL,No,No,2,49.78,1258.72,0
CUST_0397,Female,0,No,No,66,One-Year,No,Bank Transfer (automatic),No,No internet service,No internet service,3,18.5,1181.86,0
CUST_0398,Male,0,Yes,No,30,One-Year,Yes,Mailed Check,Fiber Optic,Yes,No,0,89.58,2617.1,0
CUST_0399,Female,0,No,No,41,One-Year,Yes,Electronic Check,Fiber Optic,Yes,No,2,75.33,3160.13,0
CUST_0400,Male,0,Yes,Yes,16,Two-Year,No,Electronic Check,No,No internet service,No internet service,3,18.5,300.6,0
CUST_0401,Male,0,No,Yes,65,One-Year,Yes,Electronic Check,DSL,Yes,No,3,52.23,3303.21,0
CUST_0402,Male,0,No,No,60,Two-Year,Yes,Bank Transfer (automatic),DSL,No,Yes,1,57.88,3392.99,0
CUST_0403,Male,0,Yes,Yes,66,Two-Year,Yes,Credit Card (automatic),DSL,Yes,Yes,3,70.6,4472.89,0
CUST_0404,Male,0,No,Yes,64,One-Year,No,Electronic Check,Fiber Optic,No,Yes,0,89.01,5647.9,0
CUST_0405,Female,0,No,No,7,Month-to-Month,No,Electronic Check,DSL,No,No,0,45.86,317.12,0
CUST_0406,Female,0,No,No,18,One-Year,Yes,Electronic Check,DSL,No,No,2,48.39,840.17,1
CUST_0407,Male,0,Yes,No,46,One-Year,No,Electronic Check,Fiber Optic,No,Yes,1,77.65,3691.42,0
CUST_0408,Male,0,Yes,No,46,Two-Year,Yes,Mailed Check,Fiber Optic,No,No,2,64.47,3070.19,0
CUST_0409,Male,0,No,No,9,Month-to-Month,No,Electronic Check,DSL,No,No,2,50.23,434.4,0
CUST_0410,Male,0,No,No,20,One-Year,Yes,Electronic Check,Fiber Optic,Yes,No,2,85.77,1675.32,1
CUST_0411,Female,0,No,No,61,Month-to-Month,No,Credit Card (automatic),Fiber Optic,No,Yes,3,82.96,5180.03,0
CUST_0412,Male,0,Yes,No,48,Two-Year,Yes,Electronic Check,Fiber Optic,No,Yes,1,78.5,3907.4,0
CUST_0413,Female,0,Yes,Yes,5,Month-to-Month,Yes,Credit Card (automatic),DSL,No,No,1,54.72,261.88,0
CUST_0414,Male,0,No,No,42,Two-Year,Yes,Bank Transfer (automatic),No,No internet service,No internet service,3,23.32,1018.85,0
CUST_0415,Female,0,No,Yes,33,One-Year,No,Electronic Check,DSL,No,Yes,1,54.23,1711.14,0
CUST_0416,Male,0,Yes,No,5,Month-to-Month,No,Credit Card (automatic),Fiber Optic,Yes,No,2,82.21,416.55,0
CUST_0417,Female,0,No,No,16,Two-Year,Yes,Bank Transfer (automatic),No,No internet service,No internet service,0,18.5,281.85,0
CUST_0418,Male,0,No,No,14,One-Year,Yes,Electronic Check,Fiber Optic,Yes,Yes,5,94.49,1379.51,0
CUST_0419,Female,0,Yes,No,56,Two-Year,No,Electronic Check,Fiber Optic,No,Yes,1,80.14,4422.18,0
CUST_0420,Male,0,Yes,Yes,48,One-Year,No,Bank Transfer (automatic),Fiber Optic,No,Yes,2,91.55,4459.79,0
CUST_0421,Male,1,Yes,No,7,Month-to-Month,Yes,Mailed Check,Fiber Optic,No,Yes,0,85.05,576.57,1
CUST_0422,Female,0,No,No,30,One-Year,Yes,Mailed Check,Fiber Optic,No,No,1,59.88,1764.29,0
CUST_0423,Female,0,Yes,No,44,Two-Year,Yes,Electronic Check,Fiber Optic,No,No,2,77.36,3488.02,0
CUST_0424,Female,0,Yes,No,35,Month-to-Month,Yes,Electronic Check,Fiber Optic,Yes,Yes,1,95.61,3504.63,0
CUST_0425,Female,0,No,No,31,Month-to-Month,Yes,Credit Card (automatic),DSL,No,No,2,51.16,1664.0,0
CUST_0426,Female,0,Yes,Yes,53,Two-Year,Yes,Credit Card (automatic),Fiber Optic,No,No,3,71.11,3885.54,0
CUST_0427,Male,0,Yes,No,45,One-Year,Yes,Bank Transfer (automatic),DSL,Yes,No,4,57.61,2682.46,0
CUST_0428,Male,0,Yes,No,54,Two-Year,No,Electronic Check,DSL,Yes,Yes,2,65.66,3712.07,0
CUST_0429,Male,0,No,No,4,Month-to-Month,No,Credit Card (automatic),Fiber Optic,Yes,No,2,84.61,322.88,1
CUST_0430,Female,0,No,Yes,9,Two-Year,No,Bank Transfer (automatic),DSL,Yes,Yes,1,73.36,638.46,0
CUST_0431,Male,0,Yes,Yes,8,Month-to-Month,No,Credit Card (automatic),DSL,Yes,Yes,4,61.99,473.74,0
CUST_0432,Male,0,No,No,6,Month-to-Month,No,Electronic Check,Fiber Optic,No,No,1,66.72,400.37,1
CUST_0433,Female,0,No,Yes,52,One-Year,Yes,Mailed Check,Fiber Optic,No,No,1,65.07,3538.78,0
CUST_0434,Female,0,Yes,No,59,Two-Year,No,Credit Card (automatic),DSL,No,Yes,0,64.14,3815.46,0
CUST_0435,Male,0,Yes,No,22,One-Year,Yes,Electronic Check,DSL,Yes,No,1,61.48,1360.05,0
CUST_0436,Male,0,Yes,Yes,56,Two-Year,No,Bank Transfer (automatic),DSL,No,No,2,43.56,2519.05,0
CUST_0437,Male,0,Yes,Yes,68,Month-to-Month,No,Bank Transfer (automatic),Fiber Optic,Yes,No,1,86.3,6120.12,1
CUST_0438,Male,0,No,No,17,One-Year,No,Electronic Check,DSL,Yes,Yes,3,63.53,1101.45,0
CUST_0439,Male,0,No,Yes,52,Two-Year,Yes,Credit Card (automatic),DSL,No,Yes,2,58.22,3147.14,0
CUST_0440,Female,0,Yes,No,34,Month-to-Month,No,Electronic Check,No,No internet service,No internet service,0,23.74,780.94,0
CUST_0441,Female,0,Yes,No,21,One-Year,No,Bank Transfer (automatic),DSL,Yes,Yes,2,66.84,1404.12,0
CUST_0442,Female,0,Yes,Yes,41,Month-to-Month,Yes,Credit Card (automatic),Fiber Optic,Yes,Yes,3,93.97,3800.61,1
CUST_0443,Male,0,No,No,62,Two-Year,No,Credit Card (automatic),Fiber Optic,Yes,No,1,84.01,5121.39,0
